InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
551258,22904,CALENDAR PAPER CUT DESIGN,6,2011-04-27 12:02:00,2.95,12621.0,Germany
551258,20977,36 PENCILS TUBE WOODLAND,32,2011-04-27 12:02:00,1.25,12621.0,Germany
551258,22570,FELTCRAFT CUSHION RABBIT,8,2011-04-27 12:02:00,3.75,12621.0,Germany
551258,22568,FELTCRAFT CUSHION OWL,8,2011-04-27 12:02:00,3.75,12621.0,Germany
551258,22423,REGENCY CAKESTAND 3 TIER,32,2011-04-27 12:02:00,10.95,12621.0,Germany
551258,21881,CUTE CATS TAPE,12,2011-04-27 12:02:00,0.65,12621.0,Germany
551258,23199,JUMBO BAG APPLES,20,2011-04-27 12:02:00,2.08,12621.0,Germany
551258,21931,JUMBO STORAGE BAG SUKI,20,2011-04-27 12:02:00,2.08,12621.0,Germany
551258,20712,JUMBO BAG WOODLAND ANIMALS,20,2011-04-27 12:02:00,2.08,12621.0,Germany
551258,22386,JUMBO BAG PINK POLKADOT,10,2011-04-27 12:02:00,2.08,12621.0,Germany
551258,85099B,JUMBO BAG RED RETROSPOT,10,2011-04-27 12:02:00,2.08,12621.0,Germany
551258,20719,WOODLAND CHARLOTTE BAG,20,2011-04-27 12:02:00,0.85,12621.0,Germany
551258,20723,STRAWBERRY CHARLOTTE BAG,20,2011-04-27 12:02:00,0.85,12621.0,Germany
551258,22355,CHARLOTTE BAG SUKI DESIGN,20,2011-04-27 12:02:00,0.85,12621.0,Germany
551258,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-04-27 12:02:00,0.85,12621.0,Germany
551278,23206,LUNCH BAG APPLE DESIGN,20,2011-04-27 13:13:00,1.65,12483.0,Sweden
551278,20726,LUNCH BAG WOODLAND,10,2011-04-27 13:13:00,1.65,12483.0,Sweden
551278,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-04-27 13:13:00,2.95,12483.0,Sweden
551278,20725,LUNCH BAG RED RETROSPOT,10,2011-04-27 13:13:00,1.65,12483.0,Sweden
551278,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,2011-04-27 13:13:00,2.95,12483.0,Sweden
551278,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-04-27 13:13:00,2.55,12483.0,Sweden
551278,22779,WOODEN OWLS LIGHT GARLAND ,8,2011-04-27 13:13:00,4.25,12483.0,Sweden
551278,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-04-27 13:13:00,1.25,12483.0,Sweden
551278,23254,CHILDRENS CUTLERY DOLLY GIRL ,8,2011-04-27 13:13:00,4.15,12483.0,Sweden
551278,23255,CHILDRENS CUTLERY CIRCUS PARADE,8,2011-04-27 13:13:00,4.15,12483.0,Sweden
551278,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,2011-04-27 13:13:00,4.15,12483.0,Sweden
551345,20726,LUNCH BAG WOODLAND,100,2011-04-28 09:03:00,1.45,14646.0,Netherlands
551345,20724,RED RETROSPOT CHARLOTTE BAG,100,2011-04-28 09:03:00,0.72,14646.0,Netherlands
551345,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,48,2011-04-28 09:03:00,2.55,14646.0,Netherlands
551345,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,48,2011-04-28 09:03:00,2.55,14646.0,Netherlands
551345,21671,RED SPOT CERAMIC DRAWER KNOB,96,2011-04-28 09:03:00,1.06,14646.0,Netherlands
551345,21930,JUMBO STORAGE BAG SKULLS,10,2011-04-28 09:03:00,2.08,14646.0,Netherlands
551345,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2011-04-28 09:03:00,0.85,14646.0,Netherlands
551345,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-04-28 09:03:00,0.65,14646.0,Netherlands
551346,21866,UNION JACK FLAG LUGGAGE TAG,12,2011-04-28 09:12:00,1.25,12362.0,Belgium
551346,20750,RED RETROSPOT MINI CASES,2,2011-04-28 09:12:00,7.95,12362.0,Belgium
551346,22276,WASH BAG VINTAGE ROSE PAISLEY,6,2011-04-28 09:12:00,2.55,12362.0,Belgium
551346,20665,RED RETROSPOT PURSE ,6,2011-04-28 09:12:00,2.95,12362.0,Belgium
551346,21576,LETS GO SHOPPING COTTON TOTE BAG,6,2011-04-28 09:12:00,2.25,12362.0,Belgium
551346,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,4,2011-04-28 09:12:00,4.25,12362.0,Belgium
551346,47566,PARTY BUNTING,4,2011-04-28 09:12:00,4.95,12362.0,Belgium
551346,22613,PACK OF 20 SPACEBOY NAPKINS,12,2011-04-28 09:12:00,0.85,12362.0,Belgium
551346,22629,SPACEBOY LUNCH BOX ,12,2011-04-28 09:12:00,1.95,12362.0,Belgium
551346,22382,LUNCH BAG SPACEBOY DESIGN ,20,2011-04-28 09:12:00,1.65,12362.0,Belgium
551346,22383,LUNCH BAG SUKI DESIGN ,10,2011-04-28 09:12:00,1.65,12362.0,Belgium
551346,22630,DOLLY GIRL LUNCH BOX,12,2011-04-28 09:12:00,1.95,12362.0,Belgium
551346,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-04-28 09:12:00,1.65,12362.0,Belgium
551346,23206,LUNCH BAG APPLE DESIGN,10,2011-04-28 09:12:00,1.65,12362.0,Belgium
551346,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-04-28 09:12:00,1.65,12362.0,Belgium
551346,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-04-28 09:12:00,2.55,12362.0,Belgium
551346,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-04-28 09:12:00,0.42,12362.0,Belgium
551346,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-04-28 09:12:00,0.21,12362.0,Belgium
551346,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2011-04-28 09:12:00,3.75,12362.0,Belgium
551346,22405,MONEY BOX POCKET MONEY DESIGN,12,2011-04-28 09:12:00,1.25,12362.0,Belgium
551346,21222,SET/4 BADGES BEETLES,10,2011-04-28 09:12:00,1.25,12362.0,Belgium
551346,84580,MOUSE TOY WITH PINK T-SHIRT,4,2011-04-28 09:12:00,3.75,12362.0,Belgium
551346,84581,DOG TOY WITH PINK CROCHET SKIRT,4,2011-04-28 09:12:00,3.75,12362.0,Belgium
551346,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-04-28 09:12:00,4.15,12362.0,Belgium
551346,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-04-28 09:12:00,4.15,12362.0,Belgium
551346,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-04-28 09:12:00,1.95,12362.0,Belgium
551346,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-04-28 09:12:00,1.95,12362.0,Belgium
551346,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-04-28 09:12:00,0.85,12362.0,Belgium
551389,22090,PAPER BUNTING RETROSPOT,24,2011-04-28 11:45:00,2.95,12437.0,France
551389,21086,SET/6 RED SPOTTY PAPER CUPS,48,2011-04-28 11:45:00,0.65,12437.0,France
551389,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-04-28 11:45:00,1.25,12437.0,France
551389,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-28 11:45:00,12.75,12437.0,France
551389,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-04-28 11:45:00,0.55,12437.0,France
551389,22132,RED LOVE HEART SHAPE CUP,12,2011-04-28 11:45:00,0.85,12437.0,France
551389,22133,PINK LOVE HEART SHAPE CUP,12,2011-04-28 11:45:00,0.85,12437.0,France
551398,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-04-28 13:09:00,1.25,12417.0,Spain
551398,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2011-04-28 13:09:00,1.45,12417.0,Spain
551398,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-04-28 13:09:00,4.95,12417.0,Spain
551398,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-04-28 13:09:00,1.95,12417.0,Spain
551398,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,2011-04-28 13:09:00,0.85,12417.0,Spain
551398,47559B,TEA TIME OVEN GLOVE,10,2011-04-28 13:09:00,1.25,12417.0,Spain
551398,37501,TEA TIME TEA SET IN GIFT BOX,3,2011-04-28 13:09:00,6.95,12417.0,Spain
551398,37500,TEA TIME TEAPOT IN GIFT BOX,12,2011-04-28 13:09:00,4.95,12417.0,Spain
551398,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2011-04-28 13:09:00,3.75,12417.0,Spain
551398,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2011-04-28 13:09:00,0.85,12417.0,Spain
551398,22613,PACK OF 20 SPACEBOY NAPKINS,12,2011-04-28 13:09:00,0.85,12417.0,Spain
551398,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-04-28 13:09:00,0.85,12417.0,Spain
551398,84509B,SET OF 4 FAIRY CAKE PLACEMATS,4,2011-04-28 13:09:00,3.75,12417.0,Spain
551398,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-04-28 13:09:00,1.45,12417.0,Spain
551398,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-04-28 13:09:00,1.45,12417.0,Spain
551398,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2011-04-28 13:09:00,2.55,12417.0,Spain
551398,22955,36 FOIL STAR CAKE CASES ,6,2011-04-28 13:09:00,2.1,12417.0,Spain
551398,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-04-28 13:09:00,0.55,12417.0,Spain
551398,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-04-28 13:09:00,0.55,12417.0,Spain
551398,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-04-28 13:09:00,0.55,12417.0,Spain
551398,84991,60 TEATIME FAIRY CAKE CASES,24,2011-04-28 13:09:00,0.55,12417.0,Spain
551398,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,16,2011-04-28 13:09:00,0.65,12417.0,Spain
551467,47344B,BLUE FLOWER DES PURSE,12,2011-04-28 16:20:00,0.83,12600.0,Germany
551467,21481,FAWN BLUE HOT WATER BOTTLE,12,2011-04-28 16:20:00,2.95,12600.0,Germany
551467,20726,LUNCH BAG WOODLAND,10,2011-04-28 16:20:00,1.65,12600.0,Germany
551467,15056BL,EDWARDIAN PARASOL BLACK,18,2011-04-28 16:20:00,5.95,12600.0,Germany
551467,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-28 16:20:00,1.69,12600.0,Germany
551467,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-04-28 16:20:00,1.25,12600.0,Germany
551467,20679,EDWARDIAN PARASOL RED,12,2011-04-28 16:20:00,5.95,12600.0,Germany
551529,21936,RED RETROSPOT PICNIC BAG,5,2011-05-01 13:18:00,2.95,12524.0,Germany
551529,22501,PICNIC BASKET WICKER LARGE,2,2011-05-01 13:18:00,9.95,12524.0,Germany
551529,22502,PICNIC BASKET WICKER SMALL,4,2011-05-01 13:18:00,5.95,12524.0,Germany
551529,22972,CHILDREN'S SPACEBOY MUG,12,2011-05-01 13:18:00,1.65,12524.0,Germany
551529,22974,CHILDRENS DOLLY GIRL MUG,12,2011-05-01 13:18:00,1.65,12524.0,Germany
551529,37340,MULTICOLOUR SPRING FLOWER MUG,48,2011-05-01 13:18:00,0.39,12524.0,Germany
551529,23204,CHARLOTTE BAG APPLES DESIGN,40,2011-05-01 13:18:00,0.85,12524.0,Germany
551529,23206,LUNCH BAG APPLE DESIGN,40,2011-05-01 13:18:00,1.65,12524.0,Germany
551529,22551,PLASTERS IN TIN SPACEBOY,12,2011-05-01 13:18:00,1.65,12524.0,Germany
551529,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-05-01 13:18:00,1.65,12524.0,Germany
551529,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-05-01 13:18:00,1.65,12524.0,Germany
551529,22555,PLASTERS IN TIN STRONGMAN,12,2011-05-01 13:18:00,1.65,12524.0,Germany
551529,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-05-01 13:18:00,2.1,12524.0,Germany
551529,22747,POPPY'S PLAYHOUSE BATHROOM,6,2011-05-01 13:18:00,2.1,12524.0,Germany
551529,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2011-05-01 13:18:00,2.1,12524.0,Germany
551529,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-05-01 13:18:00,2.1,12524.0,Germany
551529,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,48,2011-05-01 13:18:00,1.06,12524.0,Germany
551529,21242,RED RETROSPOT PLATE ,16,2011-05-01 13:18:00,1.69,12524.0,Germany
551529,21238,RED RETROSPOT CUP,32,2011-05-01 13:18:00,0.85,12524.0,Germany
551529,21086,SET/6 RED SPOTTY PAPER CUPS,24,2011-05-01 13:18:00,0.65,12524.0,Germany
551529,21088,SET/6 FRUIT SALAD PAPER CUPS,24,2011-05-01 13:18:00,0.19,12524.0,Germany
551529,21096,SET/6 FRUIT SALAD  PAPER PLATES,12,2011-05-01 13:18:00,0.39,12524.0,Germany
551529,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-05-01 13:18:00,0.85,12524.0,Germany
551529,21883,STARS GIFT TAPE ,12,2011-05-01 13:18:00,0.65,12524.0,Germany
551529,22629,SPACEBOY LUNCH BOX ,24,2011-05-01 13:18:00,1.95,12524.0,Germany
551529,20726,LUNCH BAG WOODLAND,10,2011-05-01 13:18:00,1.65,12524.0,Germany
551529,20727,LUNCH BAG  BLACK SKULL.,10,2011-05-01 13:18:00,1.65,12524.0,Germany
551529,21558,SKULL LUNCH BOX WITH CUTLERY ,12,2011-05-01 13:18:00,2.55,12524.0,Germany
551529,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,60,2011-05-01 13:18:00,2.1,12524.0,Germany
551529,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,60,2011-05-01 13:18:00,2.1,12524.0,Germany
551529,22631,CIRCUS PARADE LUNCH BOX ,24,2011-05-01 13:18:00,1.95,12524.0,Germany
551529,22659,LUNCH BOX I LOVE LONDON,24,2011-05-01 13:18:00,1.95,12524.0,Germany
551539,20719,WOODLAND CHARLOTTE BAG,10,2011-05-03 08:40:00,0.85,12598.0,France
551539,20723,STRAWBERRY CHARLOTTE BAG,10,2011-05-03 08:40:00,0.85,12598.0,France
551539,23204,CHARLOTTE BAG APPLES DESIGN,20,2011-05-03 08:40:00,0.85,12598.0,France
551539,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-05-03 08:40:00,0.85,12598.0,France
551539,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-05-03 08:40:00,0.85,12598.0,France
551539,23076,ICE CREAM SUNDAE LIP GLOSS,48,2011-05-03 08:40:00,1.25,12598.0,France
551539,23078,ICE CREAM PEN LIP GLOSS ,48,2011-05-03 08:40:00,1.25,12598.0,France
551539,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-05-03 08:40:00,2.08,12598.0,France
551539,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,24,2011-05-03 08:40:00,0.83,12598.0,France
551539,22972,CHILDREN'S SPACEBOY MUG,12,2011-05-03 08:40:00,1.65,12598.0,France
551539,22974,CHILDRENS DOLLY GIRL MUG,12,2011-05-03 08:40:00,1.65,12598.0,France
551539,23256,CHILDRENS CUTLERY SPACEBOY ,8,2011-05-03 08:40:00,4.15,12598.0,France
551539,23254,CHILDRENS CUTLERY DOLLY GIRL ,8,2011-05-03 08:40:00,4.15,12598.0,France
551539,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,2011-05-03 08:40:00,4.15,12598.0,France
551539,23255,CHILDRENS CUTLERY CIRCUS PARADE,8,2011-05-03 08:40:00,4.15,12598.0,France
551539,23077,DOUGHNUT LIP GLOSS ,20,2011-05-03 08:40:00,1.25,12598.0,France
551539,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,24,2011-05-03 08:40:00,0.85,12598.0,France
551539,21700,BIG DOUGHNUT FRIDGE MAGNETS,48,2011-05-03 08:40:00,0.85,12598.0,France
551539,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-05-03 08:40:00,2.55,12598.0,France
551539,22303,COFFEE MUG APPLES DESIGN,12,2011-05-03 08:40:00,2.55,12598.0,France
551544,22960,JAM MAKING SET WITH JARS,6,2011-05-03 09:33:00,4.25,12683.0,France
551544,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-05-03 09:33:00,1.45,12683.0,France
551544,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-05-03 09:33:00,1.25,12683.0,France
551544,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-05-03 09:33:00,1.25,12683.0,France
551544,23156,SET OF 5 MINI GROCERY MAGNETS,24,2011-05-03 09:33:00,2.08,12683.0,France
551544,23159,SET OF 5 PANCAKE DAY MAGNETS,24,2011-05-03 09:33:00,2.08,12683.0,France
551544,47599A,PINK PARTY BAGS,30,2011-05-03 09:33:00,2.1,12683.0,France
551544,47599B,BLUE PARTY BAGS ,18,2011-05-03 09:33:00,2.1,12683.0,France
551544,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,2011-05-03 09:33:00,2.95,12683.0,France
551544,23206,LUNCH BAG APPLE DESIGN,10,2011-05-03 09:33:00,1.65,12683.0,France
551544,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-05-03 09:33:00,1.65,12683.0,France
551544,22090,PAPER BUNTING RETROSPOT,40,2011-05-03 09:33:00,2.55,12683.0,France
551544,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,2011-05-03 09:33:00,2.55,12683.0,France
551544,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,2011-05-03 09:33:00,1.25,12683.0,France
551544,22626,BLACK KITCHEN SCALES,2,2011-05-03 09:33:00,8.5,12683.0,France
551544,21086,SET/6 RED SPOTTY PAPER CUPS,24,2011-05-03 09:33:00,0.65,12683.0,France
551544,21094,SET/6 RED SPOTTY PAPER PLATES,24,2011-05-03 09:33:00,0.85,12683.0,France
551544,21095,SET/6 POSIES PAPER PLATES,24,2011-05-03 09:33:00,0.85,12683.0,France
551544,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-05-03 09:33:00,0.85,12683.0,France
551544,22978,PANTRY ROLLING PIN,6,2011-05-03 09:33:00,3.75,12683.0,France
551545,84997C,CHILDRENS CUTLERY POLKADOT BLUE,6,2011-05-03 09:34:00,4.15,12683.0,France
551649,21747,SMALL SKULL WINDMILL,48,2011-05-03 12:02:00,1.05,12643.0,France
551649,21746,SMALL RED RETROSPOT WINDMILL,48,2011-05-03 12:02:00,1.06,12643.0,France
551649,21380,WOODEN HAPPY BIRTHDAY GARLAND,24,2011-05-03 12:02:00,2.55,12643.0,France
551652,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-05-03 12:03:00,0.42,12643.0,France
551652,21213,PACK OF 72 SKULL CAKE CASES,48,2011-05-03 12:03:00,0.42,12643.0,France
551652,22083,PAPER CHAIN KIT RETROSPOT,40,2011-05-03 12:03:00,2.55,12643.0,France
551652,22090,PAPER BUNTING RETROSPOT,80,2011-05-03 12:03:00,2.55,12643.0,France
551728,23207,LUNCH BAG ALPHABET DESIGN,10,2011-05-04 08:51:00,1.65,12720.0,Germany
551728,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-05-04 08:51:00,0.85,12720.0,Germany
551728,23201,JUMBO BAG ALPHABET,10,2011-05-04 08:51:00,2.08,12720.0,Germany
551728,22963,JAM JAR WITH GREEN LID,12,2011-05-04 08:51:00,0.85,12720.0,Germany
551728,22962,JAM JAR WITH PINK LID,12,2011-05-04 08:51:00,0.85,12720.0,Germany
551728,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-05-04 08:51:00,0.85,12720.0,Germany
551728,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2011-05-04 08:51:00,0.65,12720.0,Germany
551728,85099B,JUMBO BAG RED RETROSPOT,20,2011-05-04 08:51:00,2.08,12720.0,Germany
551729,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-05-04 08:52:00,2.08,12720.0,Germany
551736,37370,RETRO COFFEE MUGS ASSORTED,504,2011-05-04 10:47:00,1.06,17443.0,Canada
551818,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2011-05-04 11:57:00,1.25,12569.0,Germany
551818,21231,SWEETHEART CERAMIC TRINKET BOX,24,2011-05-04 11:57:00,1.25,12569.0,Germany
551818,22066,LOVE HEART TRINKET POT,48,2011-05-04 11:57:00,0.39,12569.0,Germany
551818,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,18,2011-05-04 11:57:00,0.83,12569.0,Germany
551818,37450,CERAMIC CAKE BOWL + HANGING CAKES,12,2011-05-04 11:57:00,2.95,12569.0,Germany
551818,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,2011-05-04 11:57:00,1.49,12569.0,Germany
551818,23180,MUM'S KITCHEN CLOCK,4,2011-05-04 11:57:00,4.95,12569.0,Germany
551820,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-05-04 12:11:00,1.65,12645.0,Germany
551820,22551,PLASTERS IN TIN SPACEBOY,12,2011-05-04 12:11:00,1.65,12645.0,Germany
551820,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-05-04 12:11:00,1.65,12645.0,Germany
551820,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2011-05-04 12:11:00,2.55,12645.0,Germany
551820,23199,JUMBO BAG APPLES,10,2011-05-04 12:11:00,2.08,12645.0,Germany
551820,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,2011-05-04 12:11:00,2.95,12645.0,Germany
551820,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,2011-05-04 12:11:00,2.55,12645.0,Germany
551820,22993,SET OF 4 PANTRY JELLY MOULDS,24,2011-05-04 12:11:00,1.25,12645.0,Germany
551820,20712,JUMBO BAG WOODLAND ANIMALS,20,2011-05-04 12:11:00,2.08,12645.0,Germany
551820,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-05-04 12:11:00,0.85,12645.0,Germany
551820,20719,WOODLAND CHARLOTTE BAG,20,2011-05-04 12:11:00,0.85,12645.0,Germany
551820,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2011-05-04 12:11:00,2.95,12645.0,Germany
551820,23204,CHARLOTTE BAG APPLES DESIGN,20,2011-05-04 12:11:00,0.85,12645.0,Germany
551820,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-05-04 12:11:00,0.85,12645.0,Germany
551820,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-05-04 12:11:00,1.65,12645.0,Germany
551820,23207,LUNCH BAG ALPHABET DESIGN,10,2011-05-04 12:11:00,1.65,12645.0,Germany
551820,23206,LUNCH BAG APPLE DESIGN,10,2011-05-04 12:11:00,1.65,12645.0,Germany
551820,20726,LUNCH BAG WOODLAND,10,2011-05-04 12:11:00,1.65,12645.0,Germany
551820,22383,LUNCH BAG SUKI DESIGN ,10,2011-05-04 12:11:00,1.65,12645.0,Germany
551868,22556,PLASTERS IN TIN CIRCUS PARADE ,24,2011-05-04 16:29:00,1.65,12540.0,Spain
551868,22553,PLASTERS IN TIN SKULLS,24,2011-05-04 16:29:00,1.65,12540.0,Spain
551868,21915,RED  HARMONICA IN BOX ,36,2011-05-04 16:29:00,1.25,12540.0,Spain
551868,21914,BLUE HARMONICA IN BOX ,36,2011-05-04 16:29:00,1.25,12540.0,Spain
551868,21754,HOME BUILDING BLOCK WORD,9,2011-05-04 16:29:00,5.95,12540.0,Spain
551868,22120,WELCOME  WOODEN BLOCK LETTERS,12,2011-05-04 16:29:00,8.5,12540.0,Spain
551868,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,8,2011-05-04 16:29:00,9.95,12540.0,Spain
551868,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-05-04 16:29:00,0.55,12540.0,Spain
551868,21213,PACK OF 72 SKULL CAKE CASES,24,2011-05-04 16:29:00,0.55,12540.0,Spain
551868,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-05-04 16:29:00,0.55,12540.0,Spain
551868,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-05-04 16:29:00,0.55,12540.0,Spain
551868,21218,RED SPOTTY BISCUIT TIN,24,2011-05-04 16:29:00,3.25,12540.0,Spain
551868,84879,ASSORTED COLOUR BIRD ORNAMENT,40,2011-05-04 16:29:00,1.69,12540.0,Spain
551868,21171,BATHROOM METAL SIGN ,12,2011-05-04 16:29:00,1.45,12540.0,Spain
551868,22675,FRENCH KITCHEN SIGN BLUE METAL,12,2011-05-04 16:29:00,1.25,12540.0,Spain
551868,21172,PARTY METAL SIGN ,12,2011-05-04 16:29:00,1.45,12540.0,Spain
551868,21770,OPEN CLOSED METAL SIGN,12,2011-05-04 16:29:00,4.95,12540.0,Spain
551868,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,24,2011-05-04 16:29:00,0.83,12540.0,Spain
551868,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2011-05-04 16:29:00,1.45,12540.0,Spain
551868,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,8,2011-05-04 16:29:00,3.29,12540.0,Spain
551868,22744,MAKE YOUR OWN MONSOON CARD KIT,6,2011-05-04 16:29:00,2.95,12540.0,Spain
551868,22077,6 RIBBONS RUSTIC CHARM,12,2011-05-04 16:29:00,1.65,12540.0,Spain
551868,21889,WOODEN BOX OF DOMINOES,12,2011-05-04 16:29:00,1.25,12540.0,Spain
551868,22620,4 TRADITIONAL SPINNING TOPS,12,2011-05-04 16:29:00,1.45,12540.0,Spain
551868,22622,BOX OF VINTAGE ALPHABET BLOCKS,12,2011-05-04 16:29:00,9.95,12540.0,Spain
551868,21506,"FANCY FONT BIRTHDAY CARD, ",24,2011-05-04 16:29:00,0.42,12540.0,Spain
551868,22023,EMPIRE BIRTHDAY CARD,12,2011-05-04 16:29:00,0.42,12540.0,Spain
551868,22027,TEA PARTY BIRTHDAY CARD,12,2011-05-04 16:29:00,0.42,12540.0,Spain
551868,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-05-04 16:29:00,0.42,12540.0,Spain
551868,22037,ROBOT BIRTHDAY CARD,12,2011-05-04 16:29:00,0.42,12540.0,Spain
551868,21519,GIN & TONIC DIET GREETING CARD ,24,2011-05-04 16:29:00,0.42,12540.0,Spain
551868,22715,CARD WEDDING DAY,24,2011-05-04 16:29:00,0.42,12540.0,Spain
551868,21880,RED RETROSPOT TAPE,12,2011-05-04 16:29:00,0.65,12540.0,Spain
551868,23231,WRAP DOILEY DESIGN,25,2011-05-04 16:29:00,0.42,12540.0,Spain
551868,23230,WRAP ALPHABET DESIGN,25,2011-05-04 16:29:00,0.42,12540.0,Spain
551868,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-05-04 16:29:00,0.29,12540.0,Spain
551868,21071,VINTAGE BILLBOARD DRINK ME MUG,12,2011-05-04 16:29:00,1.25,12540.0,Spain
551868,21844,RED RETROSPOT MUG,18,2011-05-04 16:29:00,2.95,12540.0,Spain
551868,21874,GIN AND TONIC MUG,12,2011-05-04 16:29:00,1.25,12540.0,Spain
551868,21877,HOME SWEET HOME MUG,12,2011-05-04 16:29:00,1.25,12540.0,Spain
551886,15044A,PINK PAPER PARASOL ,6,2011-05-05 09:23:00,2.95,12569.0,Germany
